"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL","Unnamed: 32"
99400075609,"Contenidor Roba Amiga * Punt Verd de Les Corts - Pedralbes","#","Av","Esplugues",60,60,21,"Pedralbes",4,"Les Corts",8034,19,"BARCELONA",41.388878999999996,2.10827,425446.31,4582311.395,425538.196,4582512.331,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400075609,"Contenidor Roba Amiga * Punt Verd de Les Corts - Pedralbes","#","Av","Esplugues",60,60,21,"Pedralbes",4,"Les Corts",8034,19,"BARCELONA",41.388878999999996,2.10827,425446.31,4582311.395,425538.196,4582512.331,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400075610,"Contenidor Roba Amiga * Punt Verd de Zona de Sant Andreu","#","C","Caracas",44,44,59,"el Bon Pastor",9,"Sant Andreu",8030,19,"BARCELONA",41.44555,2.2023669999999997,433371.32,4588526.238,433463.278,4588727.233,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400075610,"Contenidor Roba Amiga * Punt Verd de Zona de Sant Andreu","#","C","Caracas",44,44,59,"el Bon Pastor",9,"Sant Andreu",8030,19,"BARCELONA",41.44555,2.2023669999999997,433371.32,4588526.238,433463.278,4588727.233,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400075613,"Contenidor Roba Amiga * Punt Verd Montjuïc","#","C","Foc",56,56,12,"la Marina del Prat Vermell",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.355058,2.1398189999999997,428046.695,4578529.921,428138.606,4578730.822,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400075613,"Contenidor Roba Amiga * Punt Verd Montjuïc","#","C","Foc",56,56,12,"la Marina del Prat Vermell",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.355058,2.1398189999999997,428046.695,4578529.921,428138.606,4578730.822,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400075614,"Contenidor de Roba Amiga *Mercat del Guinardó","#","Ptge","Llívia",1,1,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.418471999999994,2.179019,431392.482,4585538.323,431484.422,4585739.29,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400075614,"Contenidor de Roba Amiga *Mercat del Guinardó","#","Ptge","Llívia",1,1,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.418471999999994,2.179019,431392.482,4585538.323,431484.422,4585739.29,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077113,"Contenidor de Roba Amiga *Jardins Interior Illa Flora Tristan","#","C","Padilla",210,210,6,"la Sagrada Família",2,"Eixample",8013,19,"BARCELONA",41.40398,2.179672,431431.786,4583928.864,431523.727,4584129.816000001,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077113,"Contenidor de Roba Amiga *Jardins Interior Illa Flora Tristan","#","C","Padilla",210,210,6,"la Sagrada Família",2,"Eixample",8013,19,"BARCELONA",41.40398,2.179672,431431.786,4583928.864,431523.727,4584129.816000001,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077116,"Contenidor de Roba Amiga *Biblioteca Sofia Barat","#","C","Girona",64,64,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.394705,2.1715299999999997,430741.412,4582905.696,430833.347,4583106.6389999995,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077116,"Contenidor de Roba Amiga *Biblioteca Sofia Barat","#","C","Girona",64,64,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.394705,2.1715299999999997,430741.412,4582905.696,430833.347,4583106.6389999995,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077122,"Contenidor Roba Amiga *Punt Verd de Barri Barceloneta","#","Pg","Salvat Papasseit",1,1,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.382216,2.191714,432415.825,4581503.202,432507.776,4581704.132,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077122,"Contenidor Roba Amiga *Punt Verd de Barri Barceloneta","#","Pg","Salvat Papasseit",1,1,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.382216,2.191714,432415.825,4581503.202,432507.776,4581704.132,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077125,"Contenidor Roba Amiga *Pl de les Dones del 36","#","C","Torrent de l'Olla",190,190,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.404796999999995,2.154375,429318.16299999994,4584039.985,429410.085,4584240.938,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077125,"Contenidor Roba Amiga *Pl de les Dones del 36","#","C","Torrent de l'Olla",190,190,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.404796999999995,2.154375,429318.16299999994,4584039.985,429410.085,4584240.938,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077140,"Contenidor Roba Amiga *Punt Verd Col·laborador Tabuenca","#","C","Guilleries",27,27,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.403609,2.156334,429480.703,4583906.445,429572.626,4584107.396000001,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077140,"Contenidor Roba Amiga *Punt Verd Col·laborador Tabuenca","#","C","Guilleries",27,27,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.403609,2.156334,429480.703,4583906.445,429572.626,4584107.396000001,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077141,"Contenidor Roba Amiga *Punt Verd de Barri Poble-sec","#","C","Palaudàries",12,12,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.374324,2.172866,430831.481,4580641.913,430923.41799999995,4580842.835,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077141,"Contenidor Roba Amiga *Punt Verd de Barri Poble-sec","#","C","Palaudàries",12,12,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.374324,2.172866,430831.481,4580641.913,430923.41799999995,4580842.835,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077217,"Contenidor de Roba Amiga *Jardins de Margarida Comas","#","C","Joan d'Àustria",51,51,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.392586,2.191949,432446.25,4582654.305,432538.201,4582855.246,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077217,"Contenidor de Roba Amiga *Jardins de Margarida Comas","#","C","Joan d'Àustria",51,51,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.392586,2.191949,432446.25,4582654.305,432538.201,4582855.246,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077225,"Contenidor de Roba Amiga *Illa Interior Almogàvers amb Pamplona","#","C","Almogàvers",123,123,66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",8018,19,"BARCELONA",41.397256,2.190043,432291.755,4583174.265,432383.70399999997,4583375.21,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400077225,"Contenidor de Roba Amiga *Illa Interior Almogàvers amb Pamplona","#","C","Almogàvers",123,123,66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",8018,19,"BARCELONA",41.397256,2.190043,432291.755,4583174.265,432383.70399999997,4583375.21,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077231,"Contenidor de Roba Amiga *Mercat de Lesseps","#","C","Verdi",200,210,30,"la Salut",6,"Gràcia",8024,19,"BARCELONA",41.409031,2.151981,429122.74,4584511.995,429214.66,4584712.952,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400077231,"Contenidor de Roba Amiga *Mercat de Lesseps","#","C","Verdi",200,210,30,"la Salut",6,"Gràcia",8024,19,"BARCELONA",41.409031,2.151981,429122.74,4584511.995,429214.66,4584712.952,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400176674,"Contenidor Roba Amiga *Punt Verd de Barri Sant Martí de Provençals - Andrade","#","C","Andrade",150,150,72,"Sant Martí de Provençals",10,"Sant Martí",8020,19,"BARCELONA",41.415690000000005,2.201253,433247.732,4585212.069,433339.69,4585413.034,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400176674,"Contenidor Roba Amiga *Punt Verd de Barri Sant Martí de Provençals - Andrade","#","C","Andrade",150,150,72,"Sant Martí de Provençals",10,"Sant Martí",8020,19,"BARCELONA",41.415690000000005,2.201253,433247.732,4585212.069,433339.69,4585413.034,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400176676,"Contenidor Roba Amiga * Punt Verd Fòrum","#","Av","Litoral",115,115,70,"el Besòs i el Maresme",10,"Sant Martí",8005,19,"BARCELONA",41.408466,2.222254,434995.55799999996,4584394.145,435087.532,4584595.103,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400176676,"Contenidor Roba Amiga * Punt Verd Fòrum","#","Av","Litoral",115,115,70,"el Besòs i el Maresme",10,"Sant Martí",8005,19,"BARCELONA",41.408466,2.222254,434995.55799999996,4584394.145,435087.532,4584595.103,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260245,"Contenidor de Roba Amiga  *Pati Manning de l'Antiga Casa de la Caritat","#","C","Montalegre",7,7,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.383914000000004,2.166821,430336.209,4581711.455,430428.141,4581912.386,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260245,"Contenidor de Roba Amiga  *Pati Manning de l'Antiga Casa de la Caritat","#","C","Montalegre",7,7,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.383914000000004,2.166821,430336.209,4581711.455,430428.141,4581912.386,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260247,"Contenidor Roba Amiga *Punt Verd de Barri Folch i Torres","#","Pl","Josep M. Folch i Torres",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.376523,2.167014,430344.45200000005,4580890.721,430436.38399999996,4581091.645,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260247,"Contenidor Roba Amiga *Punt Verd de Barri Folch i Torres","#","Pl","Josep M. Folch i Torres",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.376523,2.167014,430344.45200000005,4580890.721,430436.38399999996,4581091.645,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260250,"Contenidor de Roba Amiga *Punt Verd de Barri Mercat del Ninot","#","Ptge","Carme Aymerich",1,1,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8036,19,"BARCELONA",41.388282000000004,2.153881,429259.03799999994,4582206.865,429350.96,4582407.801,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260250,"Contenidor de Roba Amiga *Punt Verd de Barri Mercat del Ninot","#","Ptge","Carme Aymerich",1,1,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8036,19,"BARCELONA",41.388282000000004,2.153881,429259.03799999994,4582206.865,429350.96,4582407.801,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260305,"Contenidor de Roba Amiga *Punt Verd Barri Fort Pienc","#","Pl","Fort Pienc",3,3,5,"el Fort Pienc",2,"Eixample",8013,19,"BARCELONA",41.395936,2.182444,431655.083,4583033.642,431747.026,4583234.586,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260305,"Contenidor de Roba Amiga *Punt Verd Barri Fort Pienc","#","Pl","Fort Pienc",3,3,5,"el Fort Pienc",2,"Eixample",8013,19,"BARCELONA",41.395936,2.182444,431655.083,4583033.642,431747.026,4583234.586,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260307,"Contenidor de Roba Amiga *Jardins Safo","#","Av","Roma",20,20,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.380983,2.1448650000000002,428497.205,4581403.892,428589.12,4581604.82,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260307,"Contenidor de Roba Amiga *Jardins Safo","#","Av","Roma",20,20,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.380983,2.1448650000000002,428497.205,4581403.892,428589.12,4581604.82,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260312,"Contenidor de Roba Amiga *Illa Caterina Albert","#","C","Rosselló",381,381,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8025,19,"BARCELONA",41.403287,2.170397,430655.828,4583859.393,430747.76200000005,4584060.344,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260312,"Contenidor de Roba Amiga *Illa Caterina Albert","#","C","Rosselló",381,381,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8025,19,"BARCELONA",41.403287,2.170397,430655.828,4583859.393,430747.76200000005,4584060.344,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260322,"Contenidor de Roba Amiga *Jardins d'Irene Polo","#","Rbla","Poblenou",153,153,71,"Provençals del Poblenou",10,"Sant Martí",8018,19,"BARCELONA",41.406436,2.194035,432634.95200000005,4584190.334,432726.904,4584391.289,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260322,"Contenidor de Roba Amiga *Jardins d'Irene Polo","#","Rbla","Poblenou",153,153,71,"Provençals del Poblenou",10,"Sant Martí",8018,19,"BARCELONA",41.406436,2.194035,432634.95200000005,4584190.334,432726.904,4584391.289,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260326,"Contenidor de Roba Amiga *Jardins Interior Illa Paula Montal","#","C","Viladomat",149,149,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.381782,2.154407,429295.93200000003,4581484.807,429387.854,4581685.7360000005,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260326,"Contenidor de Roba Amiga *Jardins Interior Illa Paula Montal","#","C","Viladomat",149,149,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.381782,2.154407,429295.93200000003,4581484.807,429387.854,4581685.7360000005,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260331,"Contenidor de Roba Amiga *Jardins Interior Illa Rector Oliveras","#","Ptge","Rector Oliveras",2,2,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.394797,2.1678439999999997,430433.32200000004,4582918.855,430525.25399999996,4583119.798,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260331,"Contenidor de Roba Amiga *Jardins Interior Illa Rector Oliveras","#","Ptge","Rector Oliveras",2,2,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.394797,2.1678439999999997,430433.32200000004,4582918.855,430525.25399999996,4583119.798,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260336,"Contenidor de Roba Amiga *Punt Verd de Barri Mercat de Sant Antoni","#","C","Tamarit",169,169,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.379064,2.16132,429871.086,4581177.483,429963.01399999997,4581378.409,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260336,"Contenidor de Roba Amiga *Punt Verd de Barri Mercat de Sant Antoni","#","C","Tamarit",169,169,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.379064,2.16132,429871.086,4581177.483,429963.01399999997,4581378.409,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260337,"Contenidor de Roba Amiga *Jardins Joan Fuster","#","C","Bac de Roda",1,1,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.401928999999996,2.2111509999999996,434061.00899999996,4583676.767,434152.974,4583877.718,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260337,"Contenidor de Roba Amiga *Jardins Joan Fuster","#","C","Bac de Roda",1,1,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.401928999999996,2.2111509999999996,434061.00899999996,4583676.767,434152.974,4583877.718,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260338,"Contenidor de Roba Amiga *Jardins Interior Illa Antoni Puigvert","#","C","Sicília",287,287,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8025,19,"BARCELONA",41.404768,2.16914,430552.28,4584024.78,430644.213,4584225.733,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260338,"Contenidor de Roba Amiga *Jardins Interior Illa Antoni Puigvert","#","C","Sicília",287,287,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8025,19,"BARCELONA",41.404768,2.16914,430552.28,4584024.78,430644.213,4584225.733,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260340,"Contenidor de Roba Amiga *Jardins Interior Illa Constança Aragó","#","C","Roger de Flor",194,194,7,"la Dreta de Eixample",2,"Eixample",8013,19,"BARCELONA",41.398897,2.1727529999999997,430848.101,4583370.0819999995,430940.037,4583571.029,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260340,"Contenidor de Roba Amiga *Jardins Interior Illa Constança Aragó","#","C","Roger de Flor",194,194,7,"la Dreta de Eixample",2,"Eixample",8013,19,"BARCELONA",41.398897,2.1727529999999997,430848.101,4583370.0819999995,430940.037,4583571.029,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260347,"Contenidor de Roba Amiga *Jardins Interior Illa Maria Matilde Almendros","#","C","Calàbria",90,92,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.379125,2.156023,429428.198,4581188.537,429520.12100000004,4581389.463,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260347,"Contenidor de Roba Amiga *Jardins Interior Illa Maria Matilde Almendros","#","C","Calàbria",90,92,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.379125,2.156023,429428.198,4581188.537,429520.12100000004,4581389.463,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260449,"Contenidor de Roba Amiga *Jardins Interior Illa Carme Biada","#","C","Roger de Llúria",132,132,7,"la Dreta de Eixample",2,"Eixample",8037,19,"BARCELONA",41.398244,2.1623200000000002,429975.287,4583306.031,430067.215,4583506.977,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400260449,"Contenidor de Roba Amiga *Jardins Interior Illa Carme Biada","#","C","Roger de Llúria",132,132,7,"la Dreta de Eixample",2,"Eixample",8037,19,"BARCELONA",41.398244,2.1623200000000002,429975.287,4583306.031,430067.215,4583506.977,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260670,"Contenidor de Roba Amiga *Punt Verd Barri Horta - Carmel","#","C","Dante Alighieri",77,77,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.427588,2.157778,429627.222,4586567.41,429719.146,4586768.386,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400260670,"Contenidor de Roba Amiga *Punt Verd Barri Horta - Carmel","#","C","Dante Alighieri",77,77,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.427588,2.157778,429627.222,4586567.41,429719.146,4586768.386,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400301999,"Contenidor Roba Amiga *Punt Verd de Barri Turó de la Peira","#","Pg","Peira",1,1,46,"el Turó de la Peira",8,"Nou Barris",8031,19,"BARCELONA",41.430842999999996,2.169388,430600.79,4586919.43,430692.723,4587120.41,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400301999,"Contenidor Roba Amiga *Punt Verd de Barri Turó de la Peira","#","Pg","Peira",1,1,46,"el Turó de la Peira",8,"Nou Barris",8031,19,"BARCELONA",41.430842999999996,2.169388,430600.79,4586919.43,430692.723,4587120.41,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302001,"Contenidor Roba Amiga *Punt Verd de Barri Les Corts","#","C","Nicaragua",101,101,19,"les Corts",4,"Les Corts",8029,19,"BARCELONA",41.38573,2.138018,427929.94200000004,4581936.669,428021.851,4582137.602,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302001,"Contenidor Roba Amiga *Punt Verd de Barri Les Corts","#","C","Nicaragua",101,101,19,"les Corts",4,"Les Corts",8029,19,"BARCELONA",41.38573,2.138018,427929.94200000004,4581936.669,428021.851,4582137.602,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302004,"Contenidor Roba Amiga *Punt Verd de Barri Sant Andreu Nord","#","Pl","M Casablancas i Joanico",4,4,60,"Sant Andreu",9,"Sant Andreu",8030,19,"BARCELONA",41.439582,2.186651,432052.273,4587875.932,432144.219,4588076.921,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302004,"Contenidor Roba Amiga *Punt Verd de Barri Sant Andreu Nord","#","Pl","M Casablancas i Joanico",4,4,60,"Sant Andreu",9,"Sant Andreu",8030,19,"BARCELONA",41.439582,2.186651,432052.273,4587875.932,432144.219,4588076.921,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302006,"Contenidor Roba Amiga *Punt Verd de Barri Bacardí","#","Trav","Corts",122,122,20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,19,"BARCELONA",41.379963000000004,2.1260220000000003,426920.494,4581306.367,427012.394,4581507.294,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302006,"Contenidor Roba Amiga *Punt Verd de Barri Bacardí","#","Trav","Corts",122,122,20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,19,"BARCELONA",41.379963000000004,2.1260220000000003,426920.494,4581306.367,427012.394,4581507.294,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302008,"Contenidor Roba Amiga *Punt Verd de Barri Ciutat Meridiana","#","C","Costabona",4,4,55,"Ciutat Meridiana",8,"Nou Barris",8033,19,"BARCELONA",41.461717,2.17782,431337.856,4590340.28,431429.794,4590541.291,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302008,"Contenidor Roba Amiga *Punt Verd de Barri Ciutat Meridiana","#","C","Costabona",4,4,55,"Ciutat Meridiana",8,"Nou Barris",8033,19,"BARCELONA",41.461717,2.17782,431337.856,4590340.28,431429.794,4590541.291,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302009,"Contenidor Roba Amiga *Punt Verd de Barri La Bordeta","#","C","Corral",2,2,16,"la Bordeta",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.371584000000006,2.142066,428252.85,4580362.75,428344.763,4580563.6680000005,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302009,"Contenidor Roba Amiga *Punt Verd de Barri La Bordeta","#","C","Corral",2,2,16,"la Bordeta",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.371584000000006,2.142066,428252.85,4580362.75,428344.763,4580563.6680000005,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302010,"Contenidor Roba Amiga *Punt Verd de Barri Les Roquetes","#","C","Aiguablava",1,1,53,"la Trinitat Nova",8,"Nou Barris",8042,19,"BARCELONA",41.447438,2.180266,431527.13700000005,4588753.094,431619.078,4588954.091,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302010,"Contenidor Roba Amiga *Punt Verd de Barri Les Roquetes","#","C","Aiguablava",1,1,53,"la Trinitat Nova",8,"Nou Barris",8042,19,"BARCELONA",41.447438,2.180266,431527.13700000005,4588753.094,431619.078,4588954.091,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302013,"Contenidor Roba Amiga *Punt Verd de Barri Nova Esquerrra de l'Eixample","#","C","Rocafort",226,226,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.385302,2.145524,428557.029,4581882.853999999,428648.94399999996,4582083.786,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400302013,"Contenidor Roba Amiga *Punt Verd de Barri Nova Esquerrra de l'Eixample","#","C","Rocafort",226,226,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.385302,2.145524,428557.029,4581882.853999999,428648.94399999996,4582083.786,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302015,"Contenidor Roba Amiga *Punt Verd de Barri Poblenou","#","C","Carmen Amaya",2,2,68,"el Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.394058,2.202454,433325.93200000003,4582809.562,433417.891,4583010.504,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400302015,"Contenidor Roba Amiga *Punt Verd de Barri Poblenou","#","C","Carmen Amaya",2,2,68,"el Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.394058,2.202454,433325.93200000003,4582809.562,433417.891,4583010.504,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400592131,"Contenidor de Roba Amiga *Camp de Futbol Barceloneta","#","C","Doctor Aiguader",56,56,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.383866,2.191518,432401.135,4581686.576,432493.086,4581887.508,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400592131,"Contenidor de Roba Amiga *Camp de Futbol Barceloneta","#","C","Doctor Aiguader",56,56,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.383866,2.191518,432401.135,4581686.576,432493.086,4581887.508,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400592226,"Contenidor Roba Amiga *Plaça Sóller","#","C","Valldemossa",1,1,45,"Porta",8,"Nou Barris",8016,19,"BARCELONA",41.434971000000004,2.175432,431110.138,4587372.905,431202.075,4587573.8889999995,"","","","","","","","","","","Punt de roba amiga","Medi ambient",""
99400592226,"Contenidor Roba Amiga *Plaça Sóller","#","C","Valldemossa",1,1,45,"Porta",8,"Nou Barris",8016,19,"BARCELONA",41.434971000000004,2.175432,431110.138,4587372.905,431202.075,4587573.8889999995,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
99400624817,"Contenidor de Roba Amiga *Jardins d'Enric Sagnier","#","C","Brusi",61,61,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8006,19,"BARCELONA",41.401906,2.14454,428492.98299999995,4583727.051,428584.89700000006,4583928.0,"","","","","","","","","","Punt de roba amiga","Medi ambient","Medi ambient",""
